id,source,target,target_image
1028,tdualdir,info_88,http://pbs.twimg.com/profile_images/555345632819310592/uVmKJyqx_normal.jpeg
1029,tdualdir,qramo,http://pbs.twimg.com/profile_images/940847456/myPadface_s_normal.png
1030,tdualdir,programmer_info,http://pbs.twimg.com/profile_images/2736182694/5f303d8ab4f91a49a6052759791c3557_normal.jpeg
1031,tdualdir,ProgrammingCH,http://pbs.twimg.com/profile_images/504807003890274304/5w8uJ4c7_normal.png
1032,tdualdir,Megumi_Takemura,http://pbs.twimg.com/profile_images/811642642828140546/BoeubsRn_normal.jpg
1033,tdualdir,noro4869,http://pbs.twimg.com/profile_images/579975460487999488/Qd5sAEqa_normal.jpg
1034,tdualdir,amylase_F85,http://pbs.twimg.com/profile_images/758824651132764161/TJx7guxq_normal.jpg
1035,tdualdir,hogelog,http://pbs.twimg.com/profile_images/1500446096/profile_normal.gif
1036,tdualdir,ykasugai,http://pbs.twimg.com/profile_images/802501215527399424/qfLgD_Su_normal.jpg
1037,tdualdir,JuniorBoxhair,http://pbs.twimg.com/profile_images/730420824146989056/Z8GhYf1i_normal.jpg
1038,tdualdir,adakoda,http://pbs.twimg.com/profile_images/420912481272217600/l1z_l2Wt_normal.png
1039,tdualdir,TechEggg,http://pbs.twimg.com/profile_images/578452213342715905/HtzIvasZ_normal.jpeg
1040,tdualdir,_HIEMON_,http://pbs.twimg.com/profile_images/785422999172161536/yO2jBNrN_normal.jpg
